IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
5.182.34.180,443,443,true,SIN,Asia Pacific,Singapore,1,1.05
141.11.202.213,443,443,true,SIN,Asia Pacific,Singapore,1,1.05
204.93.210.107,443,443,true,SIN,Asia Pacific,Singapore,1,1.05
104.129.167.140,443,443,true,SIN,Asia Pacific,Singapore,1,1.05
212.183.88.81,443,443,true,SIN,Asia Pacific,Singapore,0,1.05
5.182.34.251,443,443,true,SIN,Asia Pacific,Singapore,1,1.05
160.79.104.200,443,443,true,SIN,Asia Pacific,Singapore,12,1.05
77.75.199.210,443,443,true,SIN,Asia Pacific,Singapore,1,1.05
104.129.164.105,443,443,true,SIN,Asia Pacific,Singapore,21,1.05
188.164.159.72,443,443,true,SIN,Asia Pacific,Singapore,33,1.05
154.197.121.18,443,443,true,SIN,Asia Pacific,Singapore,115,1.04
14.102.229.62,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
14.102.228.194,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
14.102.228.107,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
104.129.164.12,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
154.197.75.112,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
104.129.164.10,443,443,true,SIN,Asia Pacific,Singapore,8,1.04
156.238.18.90,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
5.182.34.51,443,443,true,SIN,Asia Pacific,Singapore,10,1.04
69.84.182.171,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
156.229.48.41,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
5.182.34.175,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
204.93.210.134,443,443,true,SIN,Asia Pacific,Singapore,0,1.04
89.116.161.246,443,443,true,SIN,Asia Pacific,Singapore,6,1.04
160.79.104.190,443,443,true,SIN,Asia Pacific,Singapore,3,1.04
188.164.158.65,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
34.154.71.139,443,443,true,FRA,Europe,Frankfurt,179,1.04
188.164.159.178,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
89.116.161.84,443,443,true,SIN,Asia Pacific,Singapore,3,1.04
14.102.229.146,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
192.0.63.29,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
204.93.210.172,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
154.197.75.168,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
188.164.159.196,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
104.129.166.178,443,443,true,SIN,Asia Pacific,Singapore,15,1.04
188.164.158.101,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
104.129.165.154,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
34.154.201.23,443,443,true,FRA,Europe,Frankfurt,192,1.04
154.197.88.160,443,443,true,SIN,Asia Pacific,Singapore,4,1.04
62.72.166.77,443,443,true,SIN,Asia Pacific,Singapore,9,1.04
188.164.158.68,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
104.129.165.234,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
206.81.29.239,443,443,true,FRA,Europe,Frankfurt,159,1.04
89.116.161.31,443,443,true,SIN,Asia Pacific,Singapore,26,1.04
154.197.108.225,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
154.197.121.233,443,443,true,SIN,Asia Pacific,Singapore,18,1.04
104.129.164.155,443,443,true,SIN,Asia Pacific,Singapore,3,1.04
14.102.228.80,443,443,true,SIN,Asia Pacific,Singapore,22,1.04
156.229.48.47,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
154.197.75.158,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
160.79.104.112,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
206.238.237.204,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
154.194.12.227,443,443,true,SIN,Asia Pacific,Singapore,12,1.04
154.219.5.107,443,443,true,SIN,Asia Pacific,Singapore,5,1.04
212.183.88.169,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
192.177.26.12,443,443,true,HAM,Europe,Hamburg,328,1.04
89.116.46.154,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
104.129.166.77,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
149.104.133.103,443,0,true,LAX,North America,Los Angeles,215,1.04
154.197.121.162,443,443,true,SIN,Asia Pacific,Singapore,26,1.04
212.183.88.190,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
204.93.210.194,443,443,true,SIN,Asia Pacific,Singapore,0,1.04
206.238.236.127,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
89.116.46.20,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
8.219.200.145,443,443,true,SIN,Asia Pacific,Singapore,3,1.04
14.102.229.86,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
160.123.255.50,443,443,true,SIN,Asia Pacific,Singapore,1,1.04
63.141.128.67,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
159.223.244.40,443,443,true,LHR,Europe,London,168,1.03
165.232.75.25,443,443,true,FRA,Europe,Frankfurt,161,1.03
107.175.193.134,443,0,true,AMS,Europe,Amsterdam,168,1.03
154.206.12.139,443,443,true,SIN,Asia Pacific,Singapore,2,1.03
154.197.75.154,443,443,true,SIN,Asia Pacific,Singapore,2,1.03
154.197.75.189,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
104.129.167.168,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
188.164.159.153,443,443,true,SIN,Asia Pacific,Singapore,7,1.03
154.197.88.208,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
156.229.48.61,443,443,true,SIN,Asia Pacific,Singapore,4,1.03
198.62.62.11,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
154.197.75.19,443,443,true,SIN,Asia Pacific,Singapore,11,1.03
142.93.133.91,443,443,true,AMS,Europe,Amsterdam,173,1.03
141.11.202.1,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
5.182.34.233,443,443,true,SIN,Asia Pacific,Singapore,2,1.03
14.102.229.164,443,443,true,SIN,Asia Pacific,Singapore,3,1.03
69.84.182.188,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
103.237.95.43,443,0,true,SIN,Asia Pacific,Singapore,11,1.03
194.87.1.73,443,443,true,HAM,Europe,Hamburg,327,1.03
154.197.108.104,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
188.164.159.105,443,443,true,SIN,Asia Pacific,Singapore,5,1.03
69.84.182.44,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
185.81.28.249,443,443,true,SIN,Asia Pacific,Singapore,2,1.03
156.238.18.126,443,443,true,SIN,Asia Pacific,Singapore,3,1.03
212.183.88.157,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
104.129.166.95,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
104.129.164.87,443,443,true,SIN,Asia Pacific,Singapore,16,1.03
167.172.40.90,443,443,true,AMS,Europe,Amsterdam,169,1.03
156.238.19.132,443,443,true,SIN,Asia Pacific,Singapore,6,1.03
5.182.34.47,443,443,true,SIN,Asia Pacific,Singapore,4,1.03
198.62.62.139,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
160.79.105.131,443,443,true,SIN,Asia Pacific,Singapore,2,1.03
154.197.121.173,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
192.200.160.124,443,443,true,SIN,Asia Pacific,Singapore,23,1.03
89.116.46.23,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
216.24.57.169,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
5.182.34.131,443,443,true,SIN,Asia Pacific,Singapore,34,1.03
141.11.202.200,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
14.102.229.117,443,443,true,SIN,Asia Pacific,Singapore,16,1.03
45.205.0.185,443,443,true,SIN,Asia Pacific,Singapore,6,1.03
14.102.228.164,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
154.206.12.173,443,443,true,SIN,Asia Pacific,Singapore,18,1.03
216.24.57.130,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
149.104.134.191,443,0,true,LAX,North America,Los Angeles,211,1.03
72.13.122.137,443,443,true,LAX,North America,Los Angeles,182,1.03
34.89.138.30,443,443,true,FRA,Europe,Frankfurt,173,1.03
212.183.88.191,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
104.129.167.76,443,443,true,SIN,Asia Pacific,Singapore,13,1.03
204.93.210.115,443,443,true,SIN,Asia Pacific,Singapore,2,1.03
167.68.11.183,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
5.182.34.139,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
45.135.235.216,443,443,true,SIN,Asia Pacific,Singapore,1,1.03
154.197.64.197,443,443,true,SIN,Asia Pacific,Singapore,5,1.03
204.93.210.111,443,443,true,SIN,Asia Pacific,Singapore,0,1.03
5.182.34.204,443,443,true,SIN,Asia Pacific,Singapore,2,1.02
160.79.105.143,443,443,true,SIN,Asia Pacific,Singapore,17,1.02
45.67.215.142,443,443,true,SIN,Asia Pacific,Singapore,3,1.02
140.99.233.123,443,443,true,SIN,Asia Pacific,Singapore,2,1.02
104.129.165.164,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
204.93.210.245,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
206.238.236.55,443,443,true,SIN,Asia Pacific,Singapore,20,1.02
212.183.88.77,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
89.116.46.231,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
160.123.255.90,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
206.238.236.130,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
103.237.95.93,443,0,true,SIN,Asia Pacific,Singapore,1,1.02
104.129.167.181,443,443,true,SIN,Asia Pacific,Singapore,4,1.02
206.238.236.33,443,443,true,SIN,Asia Pacific,Singapore,3,1.02
198.62.62.106,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
154.194.12.23,443,443,true,SIN,Asia Pacific,Singapore,2,1.02
62.72.166.238,443,443,true,SIN,Asia Pacific,Singapore,10,1.02
34.90.88.12,443,443,true,FRA,Europe,Frankfurt,176,1.02
8.219.195.47,443,443,true,SIN,Asia Pacific,Singapore,6,1.02
154.197.88.244,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
140.99.233.47,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
14.102.229.77,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
63.141.128.27,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
198.62.62.198,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
154.92.9.69,443,443,true,SIN,Asia Pacific,Singapore,16,1.02
188.164.159.95,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
212.183.88.42,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
154.197.75.251,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
34.154.13.92,443,443,true,CDG,Europe,Paris,179,1.02
154.197.108.138,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
160.123.255.79,443,443,true,SIN,Asia Pacific,Singapore,0,1.02
188.164.159.30,443,443,true,SIN,Asia Pacific,Singapore,4,1.02
34.90.250.142,443,443,true,FRA,Europe,Frankfurt,187,1.02
62.72.166.231,443,443,true,SIN,Asia Pacific,Singapore,3,1.02
45.67.215.113,443,443,true,SIN,Asia Pacific,Singapore,5,1.02
77.37.33.89,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
140.99.233.121,443,443,true,SIN,Asia Pacific,Singapore,17,1.02
62.72.166.136,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
149.104.133.83,443,0,true,LAX,North America,Los Angeles,194,1.02
154.197.80.207,443,443,true,SIN,Asia Pacific,Singapore,14,1.02
149.104.133.4,443,0,true,LAX,North America,Los Angeles,175,1.02
14.102.228.165,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
154.197.75.236,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
206.238.236.75,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
104.129.165.195,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
79.99.31.109,443,0,true,SIN,Asia Pacific,Singapore,1,1.02
104.129.164.9,443,443,true,SIN,Asia Pacific,Singapore,3,1.02
140.99.233.216,443,443,true,SIN,Asia Pacific,Singapore,2,1.02
160.79.105.109,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
14.102.229.64,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
103.237.95.5,443,0,true,SIN,Asia Pacific,Singapore,104,1.02
173.44.139.23,443,443,true,FRA,Europe,Frankfurt,180,1.02
156.238.19.201,443,443,true,SIN,Asia Pacific,Singapore,0,1.02
212.183.88.122,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
104.129.164.193,443,443,true,SIN,Asia Pacific,Singapore,6,1.02
63.141.128.101,443,443,true,SIN,Asia Pacific,Singapore,1,1.02
154.197.88.68,443,443,true,SIN,Asia Pacific,Singapore,2,1.02
154.197.75.163,443,443,true,SIN,Asia Pacific,Singapore,12,1.01
141.11.202.250,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
154.197.80.115,443,443,true,SIN,Asia Pacific,Singapore,3,1.01
14.102.229.94,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
63.141.128.37,443,443,true,SIN,Asia Pacific,Singapore,2,1.01
77.222.143.116,443,443,true,KBP,Europe,Kyiv,206,1.01
104.129.167.197,443,443,true,SIN,Asia Pacific,Singapore,12,1.01
192.200.160.121,443,443,true,SIN,Asia Pacific,Singapore,2,1.01
104.129.167.14,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
212.183.88.66,443,443,true,SIN,Asia Pacific,Singapore,0,1.01
216.24.57.167,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
156.238.19.9,443,443,true,SIN,Asia Pacific,Singapore,35,1.01
160.79.104.183,443,443,true,SIN,Asia Pacific,Singapore,0,1.01
89.116.161.235,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
160.123.255.24,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
45.205.0.42,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
14.102.228.221,443,443,true,SIN,Asia Pacific,Singapore,3,1.01
62.72.166.66,443,443,true,SIN,Asia Pacific,Singapore,2,1.01
206.238.237.165,443,443,true,SIN,Asia Pacific,Singapore,11,1.01
167.68.11.26,443,443,true,SIN,Asia Pacific,Singapore,29,1.01
216.24.57.35,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
216.24.57.201,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
156.229.48.64,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
138.68.93.92,443,443,true,FRA,Europe,Frankfurt,160,1.01
167.68.11.96,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
204.93.210.34,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
140.99.233.161,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
188.164.158.91,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
89.116.46.81,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
154.197.75.77,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
192.0.63.156,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
34.90.79.140,443,443,true,FRA,Europe,Frankfurt,165,1.01
104.129.166.136,443,443,true,SIN,Asia Pacific,Singapore,4,1.01
77.75.199.229,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
104.129.166.134,443,443,true,SIN,Asia Pacific,Singapore,11,1.01
188.164.159.213,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
160.123.255.203,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
188.164.158.26,443,443,true,SIN,Asia Pacific,Singapore,3,1.01
154.206.12.51,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
212.183.88.192,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
89.116.161.72,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
173.232.195.151,443,443,true,FRA,Europe,Frankfurt,180,1.01
141.11.202.26,443,443,true,SIN,Asia Pacific,Singapore,2,1.01
213.1.145.50,443,443,true,LHR,Europe,London,188,1.01
204.93.210.178,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
104.129.167.84,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
69.84.182.235,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
47.236.38.38,443,443,true,SIN,Asia Pacific,Singapore,19,1.01
154.197.121.115,443,443,true,SIN,Asia Pacific,Singapore,1,1.01
45.67.215.237,443,443,true,SIN,Asia Pacific,Singapore,9,1.01
14.102.228.214,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
14.102.228.43,443,443,true,SIN,Asia Pacific,Singapore,0,1.00
217.163.76.1,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
45.55.73.99,443,443,true,EWR,North America,Newark,237,1.00
156.238.18.59,443,443,true,SIN,Asia Pacific,Singapore,14,1.00
206.238.236.99,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
156.229.48.89,443,443,true,SIN,Asia Pacific,Singapore,10,1.00
79.99.29.233,443,443,true,SIN,Asia Pacific,Singapore,5,1.00
204.93.210.231,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
14.102.228.201,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
14.102.228.192,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
63.141.128.175,443,443,true,SIN,Asia Pacific,Singapore,2,1.00
104.129.166.27,443,443,true,SIN,Asia Pacific,Singapore,2,1.00
5.182.34.118,443,443,true,SIN,Asia Pacific,Singapore,6,1.00
45.205.0.83,443,443,true,SIN,Asia Pacific,Singapore,13,1.00
140.99.233.0,443,443,true,SIN,Asia Pacific,Singapore,3,1.00
104.248.28.86,443,0,true,FRA,Europe,Frankfurt,161,1.00
188.164.159.11,443,443,true,SIN,Asia Pacific,Singapore,2,1.00
156.229.48.196,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
154.197.75.47,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
34.141.217.84,443,443,true,FRA,Europe,Frankfurt,179,1.00
165.227.134.63,443,443,true,FRA,Europe,Frankfurt,159,1.00
154.194.12.78,443,443,true,SIN,Asia Pacific,Singapore,9,1.00
154.197.75.43,443,443,true,SIN,Asia Pacific,Singapore,2,1.00
62.72.166.20,443,443,true,SIN,Asia Pacific,Singapore,30,1.00
204.93.210.138,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
104.129.166.167,443,443,true,SIN,Asia Pacific,Singapore,0,1.00
14.102.228.25,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
154.197.75.39,443,443,true,SIN,Asia Pacific,Singapore,18,1.00
104.129.165.146,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
104.129.164.248,443,443,true,SIN,Asia Pacific,Singapore,19,1.00
188.164.158.113,443,443,true,SIN,Asia Pacific,Singapore,22,1.00
62.72.166.154,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
77.75.199.76,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
45.135.235.19,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
5.182.34.10,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
198.62.62.113,443,443,true,SIN,Asia Pacific,Singapore,0,1.00
156.238.19.221,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
167.68.11.174,443,443,true,SIN,Asia Pacific,Singapore,2,1.00
103.237.95.81,443,0,true,SIN,Asia Pacific,Singapore,1,1.00
198.62.62.59,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
185.133.35.204,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
167.68.5.123,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
185.133.35.89,443,443,true,SIN,Asia Pacific,Singapore,2,1.00
192.200.160.90,443,443,true,SIN,Asia Pacific,Singapore,1,1.00
154.197.75.69,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
45.67.215.134,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
62.72.166.1,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
104.129.164.243,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
194.116.214.183,443,443,true,CDG,Europe,Paris,187,0.99
156.238.19.193,443,443,true,SIN,Asia Pacific,Singapore,16,0.99
89.116.46.53,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
167.68.11.191,443,443,true,SIN,Asia Pacific,Singapore,3,0.99
69.84.182.254,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
154.197.75.60,443,443,true,SIN,Asia Pacific,Singapore,19,0.99
188.164.158.224,443,443,true,SIN,Asia Pacific,Singapore,2,0.99
45.67.215.140,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
154.197.80.205,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
217.163.76.119,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
14.102.228.139,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
104.129.164.160,443,443,true,SIN,Asia Pacific,Singapore,4,0.99
173.44.139.138,443,443,true,CDG,Europe,Paris,176,0.99
204.93.210.81,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
204.93.210.67,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
69.84.182.140,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
104.129.164.151,443,443,true,SIN,Asia Pacific,Singapore,25,0.99
188.164.158.122,443,443,true,SIN,Asia Pacific,Singapore,11,0.99
141.11.203.160,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
160.123.255.38,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
95.214.11.208,443,443,true,FRA,Europe,Frankfurt,179,0.99
140.99.233.145,443,443,true,SIN,Asia Pacific,Singapore,2,0.99
146.56.187.213,443,443,true,NRT,Asia Pacific,Tokyo,95,0.99
167.68.5.48,443,443,true,SIN,Asia Pacific,Singapore,17,0.99
14.102.228.16,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
216.24.57.182,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
62.72.166.46,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
34.154.175.219,443,443,true,FRA,Europe,Frankfurt,179,0.99
188.164.159.106,443,443,true,SIN,Asia Pacific,Singapore,6,0.99
45.67.215.132,443,443,true,SIN,Asia Pacific,Singapore,9,0.99
192.0.63.87,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
149.104.134.48,443,0,true,LAX,North America,Los Angeles,230,0.99
154.197.64.26,443,443,true,SIN,Asia Pacific,Singapore,5,0.99
154.206.12.86,443,443,true,SIN,Asia Pacific,Singapore,18,0.99
104.129.164.135,443,443,true,SIN,Asia Pacific,Singapore,7,0.99
192.0.54.43,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
185.133.35.136,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
204.93.210.134,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
140.99.233.128,443,443,true,SIN,Asia Pacific,Singapore,2,0.99
77.75.199.219,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
45.67.215.223,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
18.211.101.20,443,443,true,IAD,North America,Ashburn,247,0.99
156.238.19.39,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
14.102.228.65,443,443,true,SIN,Asia Pacific,Singapore,4,0.99
154.197.108.2,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
103.237.95.164,443,0,true,SIN,Asia Pacific,Singapore,2,0.99
185.133.35.206,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
160.79.104.11,443,443,true,SIN,Asia Pacific,Singapore,1,0.99
34.65.220.67,443,443,true,FRA,Europe,Frankfurt,203,0.99
140.99.233.199,443,443,true,SIN,Asia Pacific,Singapore,43,0.99
188.164.158.27,443,443,true,SIN,Asia Pacific,Singapore,25,0.99
103.237.95.176,443,0,true,SIN,Asia Pacific,Singapore,4,0.99
188.164.159.2,443,443,true,SIN,Asia Pacific,Singapore,17,0.99
89.116.161.140,443,443,true,SIN,Asia Pacific,Singapore,19,0.98
217.163.76.130,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
154.197.75.218,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
69.84.182.161,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
104.129.166.165,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
89.116.46.14,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
89.116.161.158,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
62.72.166.32,443,443,true,SIN,Asia Pacific,Singapore,3,0.98
198.23.133.169,443,443,true,DFW,North America,Dallas,196,0.98
104.129.165.208,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
160.79.105.171,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
89.116.161.102,443,443,true,SIN,Asia Pacific,Singapore,9,0.98
204.93.210.131,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
154.197.64.94,443,443,true,SIN,Asia Pacific,Singapore,3,0.98
89.116.46.115,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
89.116.46.132,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
141.11.202.151,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
5.161.68.46,443,443,true,IAD,North America,Ashburn,226,0.98
8.219.174.213,443,443,true,SIN,Asia Pacific,Singapore,4,0.98
154.197.64.150,443,443,true,SIN,Asia Pacific,Singapore,3,0.98
34.65.174.156,443,443,true,FRA,Europe,Frankfurt,169,0.98
104.129.166.245,443,443,true,SIN,Asia Pacific,Singapore,2,0.98
103.237.95.178,443,0,true,SIN,Asia Pacific,Singapore,1,0.98
5.161.152.135,443,443,true,IAD,North America,Ashburn,235,0.98
156.238.18.46,443,443,true,SIN,Asia Pacific,Singapore,0,0.98
104.129.166.92,443,443,true,SIN,Asia Pacific,Singapore,2,0.98
185.189.151.52,443,443,true,ZRH,Europe,Zurich,149,0.98
89.116.161.57,443,443,true,SIN,Asia Pacific,Singapore,42,0.98
154.197.80.84,443,443,true,SIN,Asia Pacific,Singapore,8,0.98
160.79.104.87,443,443,true,SIN,Asia Pacific,Singapore,0,0.98
160.123.255.237,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
34.89.212.37,443,443,true,FRA,Europe,Frankfurt,167,0.98
89.116.161.128,443,443,true,SIN,Asia Pacific,Singapore,30,0.98
14.102.228.60,443,443,true,SIN,Asia Pacific,Singapore,3,0.98
216.24.57.126,443,443,true,SIN,Asia Pacific,Singapore,10,0.98
212.183.88.39,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
160.79.105.42,443,443,true,SIN,Asia Pacific,Singapore,77,0.98
212.183.88.211,443,443,true,SIN,Asia Pacific,Singapore,0,0.98
69.84.182.185,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
8.219.111.147,443,443,true,SIN,Asia Pacific,Singapore,12,0.98
14.102.228.123,443,443,true,SIN,Asia Pacific,Singapore,0,0.98
154.197.121.150,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
14.102.229.155,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
104.129.165.173,443,443,true,SIN,Asia Pacific,Singapore,4,0.98
154.197.75.121,443,443,true,SIN,Asia Pacific,Singapore,2,0.98
154.92.9.245,443,443,true,SIN,Asia Pacific,Singapore,2,0.98
212.183.88.99,443,443,true,SIN,Asia Pacific,Singapore,0,0.98
62.72.166.83,443,443,true,SIN,Asia Pacific,Singapore,1,0.98
104.129.167.225,443,443,true,SIN,Asia Pacific,Singapore,2,0.98
